t_us,ax,ay,az,gx,gy,gz,mX_uT,mY_uT,mZ_uT,mag_valid,gnss_valid,N_m,E_m,D_m,V_N_mps,V_E_mps,V_D_mps,iTOW_ms
16083000,0.772254,-5.957388,17.455392,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16084000,0.784512,-5.908356,17.443134,1.0035475,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16085000,0.79677,-5.88384,17.479908,0.994821,0.1012274,0.4974105,23.8,15.075,-12.85,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16086000,0.784512,-5.908356,17.46765,0.994821,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16087000,0.772254,-5.920614,17.455392,1.0018022,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088000,0.784512,-5.896098,17.479908,0.9965663,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16089000,0.759996,-5.908356,17.504424,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16090000,0.747738,-5.896098,17.492166,1.0000569,0.0994821,0.4974105,23.95,17.525,-9.875,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16091000,0.759996,-5.871582,17.492166,0.9983116,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16092000,0.759996,-5.88384,17.504424,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16093000,0.772254,-5.871582,17.516682,1.0018022,0.104718,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16094000,0.747738,-5.834808,17.504424,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16095000,0.747738,-5.82255,17.52894,1.0035475,0.0994821,0.5009011,23.225,16.4,-14.075,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16096000,0.784512,-5.847066,17.52894,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16097000,0.73548,-5.847066,17.52894,1.0000569,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16098000,0.73548,-5.82255,17.52894,1.0018022,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16099000,0.723222,-5.834808,17.52894,0.9983116,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16100000,0.698706,-5.82255,17.565714,0.9983116,0.1012274,0.5043917,22.575,17.15,-10.6,1,1,129.855996914151,-26.6273595170821,-1298.70447139628,16.1805234678809,-3.23434354155836,-161.045184510382,16100
16101000,0.710964,-5.810292,17.577972,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16102000,0.723222,-5.82255,17.541198,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16103000,0.710964,-5.785776,17.59023,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16104000,0.723222,-5.785776,17.577972,1.0018022,0.1082086,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16105000,0.73548,-5.798034,17.565714,1.0000569,0.0977368,0.4974105,24.925,15.125,-13.35,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16106000,0.686448,-5.785776,17.602488,1.0000569,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16107000,0.67419,-5.798034,17.602488,1.0035475,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16108000,0.698706,-5.773518,17.602488,1.0000569,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16109000,0.698706,-5.76126,17.59023,1.0018022,0.0977368,0.506137,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16110000,0.686448,-5.76126,17.627004,0.9983116,0.1012274,0.4991558,22.45,17.25,-13.6,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16111000,0.649674,-5.736744,17.627004,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16112000,0.686448,-5.749002,17.627004,0.9965663,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16113000,0.698706,-5.712228,17.627004,1.0018022,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16114000,0.649674,-5.724486,17.676036,1.0035475,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16115000,0.67419,-5.724486,17.639262,0.9983116,0.0959915,0.4991558,25.35,16.75,-14.65,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16116000,0.67419,-5.712228,17.627004,0.9983116,0.0959915,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16117000,0.67419,-5.69997,17.627004,1.0018022,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16118000,0.67419,-5.675454,17.663778,1.0000569,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16119000,0.661932,-5.69997,17.65152,1.0000569,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16120000,0.67419,-5.69997,17.676036,0.9983116,0.0977368,0.5026464,24.575,14.725,-13.925,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16121000,0.661932,-5.675454,17.688294,0.9965663,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16122000,0.661932,-5.675454,17.676036,1.0000569,0.1064633,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16123000,0.625158,-5.663196,17.663778,0.9965663,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16124000,0.637416,-5.63868,17.71281,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16125000,0.625158,-5.675454,17.688294,1.0000569,0.0994821,0.5009011,22.9,16.95,-14.95,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16126000,0.6129,-5.614164,17.749584,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16127000,0.637416,-5.63868,17.725068,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16128000,0.625158,-5.626422,17.71281,1.0035475,0.0959915,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16129000,0.637416,-5.614164,17.737326,1.0018022,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16130000,0.6129,-5.601906,17.749584,0.9983116,0.0994821,0.4974105,21.725,16.4,-14.025,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16131000,0.625158,-5.601906,17.725068,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16132000,0.600642,-5.601906,17.749584,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16133000,0.600642,-5.601906,17.749584,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16134000,0.6129,-5.626422,17.7741,0.9983116,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16135000,0.588384,-5.57739,17.761842,0.9983116,0.1029727,0.4939199,25.075,15.8,-11.25,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16136000,0.588384,-5.552874,17.7741,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16137000,0.588384,-5.552874,17.761842,1.0052928,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16138000,0.6129,-5.552874,17.798616,0.9983116,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16139000,0.600642,-5.540616,17.761842,0.9983116,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16140000,0.576126,-5.540616,17.786358,1.0018022,0.1029727,0.4974105,25.85,15.225,-12.55,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16141000,0.588384,-5.528358,17.786358,1.0000569,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16142000,0.576126,-5.540616,17.810874,1.0018022,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16143000,0.576126,-5.528358,17.798616,1.0018022,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16144000,0.588384,-5.503842,17.823132,0.9983116,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16145000,0.576126,-5.491584,17.810874,0.9983116,0.1029727,0.4991558,24.525,17.725,-12.35,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16146000,0.55161,-5.503842,17.83539,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16147000,0.539352,-5.5161,17.823132,1.0000569,0.1029727,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16148000,0.55161,-5.479326,17.83539,0.994821,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16149000,0.576126,-5.491584,17.859906,1.0000569,0.104718,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16150000,0.539352,-5.479326,17.859906,1.0018022,0.0994821,0.5026464,24.6,16.05,-13.75,1,1,130.7205440977,-26.8631398770894,-1306.748685183,16.3526163235117,-3.27052097801994,-161.394466024221,16150
16151000,0.539352,-5.467068,17.872164,1.0000569,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16152000,0.527094,-5.430294,17.847648,1.0000569,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16153000,0.527094,-5.442552,17.884422,1.0035475,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16154000,0.502578,-5.430294,17.884422,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16155000,0.55161,-5.418036,17.89668,0.9965663,0.0994821,0.5009011,26.225,15.625,-12.925,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16156000,0.514836,-5.418036,17.884422,1.0018022,0.104718,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16157000,0.539352,-5.39352,17.89668,1.0018022,0.0942462,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16158000,0.514836,-5.418036,17.884422,0.9965663,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16159000,0.514836,-5.39352,17.921196,1.0000569,0.0942462,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16160000,0.502578,-5.381262,17.908938,1.0035475,0.0994821,0.5009011,24.825,15.575,-12.475,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16161000,0.502578,-5.39352,17.908938,1.0000569,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16162000,0.502578,-5.39352,17.908938,0.9965663,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16163000,0.49032,-5.381262,17.921196,1.0018022,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16164000,0.502578,-5.344488,17.921196,0.9983116,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16165000,0.502578,-5.369004,17.945712,0.9983116,0.1012274,0.4974105,26.3,14.3,-15.325,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16166000,0.478062,-5.369004,17.933454,0.9983116,0.1029727,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16167000,0.453546,-5.356746,17.95797,1.0018022,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16168000,0.49032,-5.33223,17.970228,1.0035475,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16169000,0.465804,-5.356746,17.945712,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16170000,0.465804,-5.356746,17.982486,1.0000569,0.0994821,0.4991558,24.95,18.675,-15.725,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16171000,0.465804,-5.33223,17.970228,0.9983116,0.0959915,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16172000,0.453546,-5.307714,17.970228,1.0000569,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16173000,0.453546,-5.295456,17.970228,1.0018022,0.0959915,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16174000,0.478062,-5.307714,17.994744,1.0000569,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16175000,0.49032,-5.27094,17.982486,1.0018022,0.1029727,0.4974105,24.075,14.75,-13.4,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16176000,0.441288,-5.283198,18.01926,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16177000,0.441288,-5.283198,17.994744,0.9965663,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16178000,0.42903,-5.27094,17.994744,0.9965663,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16179000,0.441288,-5.258682,18.01926,1.0035475,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16180000,0.441288,-5.246424,18.031518,1.0000569,0.0994821,0.5009011,27.25,13.725,-16.15,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16181000,0.441288,-5.258682,18.01926,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16182000,0.42903,-5.258682,18.01926,1.0018022,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16183000,0.42903,-5.221908,18.01926,0.9965663,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16184000,0.42903,-5.234166,18.043776,0.9983116,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16185000,0.441288,-5.20965,18.056034,0.994821,0.1012274,0.5009011,27.475,14.925,-14.9,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16186000,0.416772,-5.221908,18.043776,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16187000,0.416772,-5.197392,18.105066,1.0000569,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16188000,0.416772,-5.185134,18.068292,1.0018022,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16189000,0.379998,-5.20965,18.056034,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16190000,0.404514,-5.172876,18.092808,1.0000569,0.104718,0.5009011,23.375,17.4,-14.15,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16191000,0.404514,-5.160618,18.068292,1.0035475,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16192000,0.392256,-5.160618,18.092808,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16193000,0.379998,-5.160618,18.092808,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16194000,0.379998,-5.160618,18.117324,1.0000569,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16195000,0.404514,-5.136102,18.105066,1.0018022,0.0994821,0.5009011,25.8,15.125,-16.375,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16196000,0.379998,-5.160618,18.129582,0.9983116,0.0959915,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16197000,0.404514,-5.136102,18.129582,0.9983116,0.0959915,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16198000,0.392256,-5.08707,18.14184,1.0000569,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16199000,0.392256,-5.099328,18.117324,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16200000,0.379998,-5.099328,18.129582,1.0018022,0.0977368,0.4974105,24.875,18.075,-13.9,1,1,131.514268945347,-27.0267850500338,-1314.87032206543,16.2473982011489,-3.24974714055182,-161.886281935529,16200
16201000,0.355482,-5.099328,18.129582,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16202000,0.36774,-5.099328,18.166356,0.9983116,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16203000,0.36774,-5.08707,18.14184,0.994821,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16204000,0.343224,-5.062554,18.129582,1.0000569,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16205000,0.343224,-5.074812,18.166356,0.994821,0.0942462,0.4991558,23.95,14.5,-14.7,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16206000,0.343224,-5.062554,18.178614,0.9965663,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16207000,0.343224,-5.074812,18.166356,0.9983116,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16208000,0.330966,-5.062554,18.154098,1.0000569,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16209000,0.343224,-5.038038,18.190872,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16210000,0.343224,-5.02578,18.190872,1.0000569,0.104718,0.4974105,23.875,15.625,-14.825,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16211000,0.318708,-5.02578,18.178614,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16212000,0.343224,-5.050296,18.215388,1.0000569,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16213000,0.330966,-5.013522,18.20313,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16214000,0.343224,-5.013522,18.20313,1.0000569,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16215000,0.318708,-4.976748,18.20313,0.9983116,0.0959915,0.4956652,26.6,13.25,-16.425,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16216000,0.294192,-4.989006,18.215388,1.0018022,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16217000,0.318708,-4.96449,18.227646,0.9983116,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16218000,0.318708,-4.976748,18.215388,0.9965663,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16219000,0.30645,-4.952232,18.239904,1.0018022,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16220000,0.30645,-4.96449,18.252162,1.0000569,0.0959915,0.4991558,24.45,13.85,-16.125,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16221000,0.294192,-4.939974,18.276678,1.0000569,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16222000,0.30645,-4.952232,18.26442,0.9983116,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16223000,0.318708,-4.939974,18.252162,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16224000,0.30645,-4.952232,18.252162,0.9983116,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16225000,0.294192,-4.927716,18.276678,1.0018022,0.0977368,0.5009011,25.825,13.025,-14.875,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16226000,0.281934,-4.9032,18.288936,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16227000,0.281934,-4.890942,18.301194,1.0018022,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16228000,0.24516,-4.878684,18.288936,1.0000569,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16229000,0.294192,-4.890942,18.301194,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16230000,0.269676,-4.878684,18.288936,0.9983116,0.1012274,0.5009011,24.775,14.575,-13.65,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16231000,0.269676,-4.9032,18.301194,0.9983116,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16232000,0.24516,-4.866426,18.288936,1.0000569,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16233000,0.24516,-4.866426,18.32571,0.9983116,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16234000,0.257418,-4.866426,18.301194,1.0018022,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16235000,0.24516,-4.854168,18.32571,1.0000569,0.0959915,0.5026464,23.275,12.3,-13.8,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16236000,0.24516,-4.854168,18.301194,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16237000,0.257418,-4.829652,18.337968,1.0000569,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16238000,0.24516,-4.792878,18.337968,1.0000569,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16239000,0.232902,-4.817394,18.32571,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16240000,0.24516,-4.817394,18.32571,0.9983116,0.1029727,0.4974105,26.925,13.975,-13.675,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16241000,0.232902,-4.829652,18.362484,1.0018022,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16242000,0.232902,-4.792878,18.350226,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16243000,0.208386,-4.756104,18.350226,1.0000569,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16244000,0.208386,-4.78062,18.362484,1.0000569,0.0959915,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16245000,0.18387,-4.768362,18.362484,1.0018022,0.0994821,0.4991558,25.15,12,-14.5,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16246000,0.220644,-4.756104,18.374742,1.0000569,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16247000,0.196128,-4.756104,18.374742,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16248000,0.18387,-4.731588,18.387,1.0000569,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16249000,0.220644,-4.731588,18.387,0.9983116,0.0977368,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16250000,0.208386,-4.743846,18.374742,1.0000569,0.1012274,0.5009011,24.075,13.4,-16.825,1,1,132.271216572072,-27.1735284670422,-1322.90683554485,16.3024417167822,-3.25974146901278,-162.427904958133,16250
